id,address,bedrooms,bathrooms,monthly_price,ber,category,daft_link,agent_name,has_video,has_virtual_tour,total_images,dublin_subcode
6233858,"286 Orwell Park Grove, Templeogue, Dublin 6W",1.0,1.0,1550,SI_666,Rent,http://www.daft.ie/for-rent/apartment-286-orwell-park-grove-templeogue-dublin-6w/6233858,maura quinn,False,False,6,6.0
6223228,"Apt 369, Bachelors Walk Apartments, D01Y168, Dublin 1",1.0,1.0,1795,D2,Rent,http://www.daft.ie/for-rent/apartment-apt-369-bachelors-walk-apartments-d01y168-dublin-1/6223228,Molly,False,False,12,1.0
6207354,"Apartment 44, Stewart Hall, Dublin 1",1.0,1.0,1895,C2,Rent,http://www.daft.ie/for-rent/apartment-apartment-44-stewart-hall-dublin-1/6207354,Madden Property Consultants,False,False,17,1.0
6230598,"Block J, Castleforbes Square, IFSC, Dublin 1",2.0,2.0,2406,C2,Rent,http://www.daft.ie/for-rent/apartment-block-j-castleforbes-square-ifsc-dublin-1/6230598,Madden Property Consultants,False,False,14,1.0
6231586,"Southmede, Dundrum, Dublin 14",2.0,2.0,2300,B1,Rent,http://www.daft.ie/for-rent/apartment-southmede-dundrum-dublin-14/6231586,Richard,False,False,9,14.0
6181222,"32 Finn Eber Square, Finglas, Dublin 11",2.0,1.0,2650,C3,Rent,http://www.daft.ie/for-rent/house-32-finn-eber-square-finglas-dublin-11/6181222,Lettings,False,False,21,11.0
6210714,"Rathgar Villas, Rathgar, Dublin 6",3.0,2.0,3500,SI_666,Rent,http://www.daft.ie/for-rent/house-rathgar-villas-rathgar-dublin-6/6210714,John Mooney,False,False,7,6.0
6235604,"13 Watkins Buildings, The Coombe, Dublin 8",2.0,1.0,2364,B3,Rent,http://www.daft.ie/for-rent/house-13-watkins-buildings-the-coombe-dublin-8/6235604,Lettings Department,False,False,17,8.0
6206576,"Herbert Place, Dublin 2, Dublin 2",1.0,1.0,3250,SI_666,Rent,http://www.daft.ie/for-rent/flat-herbert-place-dublin-2-dublin-2/6206576,Private User,False,False,9,2.0
6218021,"18 Saint John'S Road, Dublin 22, Clondalkin, Dublin 22",4.0,2.0,3300,SI_666,Rent,http://www.daft.ie/for-rent/house-18-saint-johns-road-dublin-22-clondalkin-dublin-22/6218021,Lettings Department,False,False,16,22.0
6235375,"Burnell Square, Mayne River Avenue, Malahide Road, Darndale, Dublin 17",2.0,2.0,2548,C2,Rent,http://www.daft.ie/for-rent/apartment-burnell-square-mayne-river-avenue-malahide-road-darndale-dublin-17/6235375,Robert Forbes,False,False,17,17.0
6223867,"2 Beechwood Lawns, Rathcoole, Rathcoole, Co. Dublin",6.0,3.0,2750,D1,Rent,http://www.daft.ie/for-rent/house-2-beechwood-lawns-rathcoole-rathcoole-co-dublin/6223867,noel,False,False,8,
6231159,"Graydon Walk, Newcastle, Co. Dublin",2.0,3.0,2400,A2,Rent,http://www.daft.ie/for-rent/house-graydon-walk-newcastle-co-dublin/6231159,Lettings Department,False,False,25,
6164061,"Abington, Malahide, Co. Dublin",5.0,3.0,6500,C1,Rent,http://www.daft.ie/for-rent/house-abington-malahide-co-dublin/6164061,Eithne Butler,False,False,30,
6218476,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2.0,2.0,3178,C1,Rent,http://www.daft.ie/for-rent/apartment-the-pines-herbert-park-lane-ballsbridge-dublin-4/6218476,Eithne Butler,False,False,8,4.0
5940877,"The Mews, 9 Dunville Avenue, Ranelagh, Dublin 6",2.0,2.0,4000,E2,Rent,http://www.daft.ie/for-rent/house-the-mews-9-dunville-avenue-ranelagh-dublin-6/5940877,Clare Connolly Estate Agent,False,False,21,6.0
6184629,"53 Crosbie House, Northbrook Avenue, Ranelagh, Dublin 6",2.0,2.0,3000,C1,Rent,http://www.daft.ie/for-rent/apartment-53-crosbie-house-northbrook-avenue-ranelagh-dublin-6/6184629,Sally O'Sullivan,True,False,15,6.0
6215009,"40 Westfield, Sion Hill, Blackrock, Co. Dublin",3.0,2.0,3000,D1,Rent,http://www.daft.ie/for-rent/apartment-40-westfield-sion-hill-blackrock-co-dublin/6215009,Paul Breslin,False,False,21,
6163939,"The Alder, Trimbleston, Goatstown, Dublin 14",2.0,2.0,2800,A3,Rent,http://www.daft.ie/for-rent/apartment-the-alder-trimbleston-goatstown-dublin-14/6163939,Adam Tew,False,False,7,14.0
6234309,"The Concert, Park West, Dublin 12",2.0,2.0,2244,C3,Rent,http://www.daft.ie/for-rent/apartment-the-concert-park-west-dublin-12/6234309,Adam Tew,False,False,8,12.0
6232919,"Dartmouth square east, Ranelagh, Dublin 6",1.0,1.0,2100,SI_666,Rent,http://www.daft.ie/for-rent/flat-dartmouth-square-east-ranelagh-dublin-6/6232919,Seamus Brennan,False,False,7,6.0
6169250,"17-19 Sycamore Street, Dublin 2",2.0,2.0,2800,D1,Rent,http://www.daft.ie/for-rent/property-sycamore-street-dublin-2-co-dublin/6169250,Farhaan Mohammad,False,False,7,2.0
6233784,"33 Rathdown Road, Dublin 7",1.0,,1500,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-33-rathdown-road-dublin-7/6233784,Farhaan Mohammad,False,False,4,7.0
6204900,"Apartment 3, 57/58 Dorset Street Lower, Dublin 7",1.0,1.0,1795,B2,Rent,http://www.daft.ie/for-rent/apartment-apartment-3-57-58-dorset-street-lower-dublin-7/6204900,Geraldine Keary,False,False,9,7.0
6212106,"Apartment 5, 88, Ranelagh Road, Ranelagh, Dublin 6",2.0,1.0,3000,SI_666,Rent,http://www.daft.ie/for-rent/apartment-88-ranelagh-road-ranelagh-dublin-6/6212106,Geraldine Keary,False,False,12,6.0
6231358,"Apartment 2, 80B Thomas Street, Dublin 8",1.0,1.0,1815,C2,Rent,http://www.daft.ie/for-rent/apartment-apartment-2-80b-thomas-street-dublin-8/6231358,Geraldine Keary,False,False,14,8.0
6219475,"Apartment 10, Oaklands, York Road, Rathmines, Dublin 6",2.0,2.0,2302,C1,Rent,http://www.daft.ie/for-rent/apartment-apartment-10-oaklands-york-road-rathmines-dublin-6/6219475,Lettings Department,False,False,12,6.0
6234052,"Gleneagle House, Swords, Co. Dublin",2.0,2.0,2300,C3,Rent,http://www.daft.ie/for-rent/apartment-gleneagle-house-swords-co-dublin/6234052,HouseLet,False,False,11,
6231617,"12 Annfield Lawn, Castleknock, Dublin 15",2.0,2.0,2224,,Rent,http://www.daft.ie/for-rent/house-12-annfield-lawn-castleknock-dublin-15/6231617,HouseLet,False,False,13,15.0
6177195,"14 Aspen Road, Kinsealy Court, Swords, Co. Dublin",3.0,2.0,2550,C2,Rent,http://www.daft.ie/for-rent/house-14-aspen-road-kinsealy-court-swords-co-dublin/6177195,Richard Atkinson,False,False,10,
6234819,"Shonvalley, The Grange, NewcastleRoad, Lucan, Co. Dublin",1.0,,761,G,Rent,http://www.daft.ie/for-rent/studio-apartment-shonvalley-the-grange-newcastleroad-lucan-co-dublin/6234819,Lettings Inquiry,False,False,12,
6233194,"Scholars Walk, Lusk Village, Lusk, Co. Dublin, Lusk, Co. Dublin",3.0,2.0,2400,C3,Rent,http://www.daft.ie/for-rent/house-39-scholars-walk-lusk-village-lusk-lusk-co-dublin/6233194,Patrick Savage,False,False,8,
6235048,"Parkgate Place, Parkgate Street, Dublin 8",1.0,1.0,2065,C2,Rent,http://www.daft.ie/for-rent/apartment-parkgate-place-parkgate-street-dublin-8/6235048,Owen Reilly Rentals,False,True,11,8.0
6235055,"Apartment 46, Block B, Thornfield Square, Clondalkin, Dublin 22",1.0,1.0,1306,F,Rent,http://www.daft.ie/for-rent/apartment-apartment-46-block-b-thornfield-square-clondalkin-dublin-22/6235055,Lettings Department,False,False,8,22.0
6234119,"174 Rathgar Road, Rathgar, Dublin 6",1.0,1.0,1901,C1,Rent,http://www.daft.ie/for-rent/apartment-174-rathgar-road-rathgar-dublin-6/6234119,Haven Lettings Team,True,False,11,6.0
6235027,"Block A, Ashbrook, Howth Road, Clontarf, Dublin 3",2.0,1.0,2370,D2,Rent,http://www.daft.ie/for-rent/apartment-block-a-ashbrook-howth-road-clontarf-clontarf-dublin-3/6235027,Cristine Samuel,False,False,4,3.0
6234089,"Apartment 11 , 28 Elgin Road, Ballsbridge, Dublin 4",1.0,,1795,C2,Rent,http://www.daft.ie/for-rent/studio-apartment-apartment-11-28-elgin-road-ballsbridge-dublin-4/6234089,Haven Lettings Team,True,True,12,4.0
6234099,"6 Windsor Terrace, Dun Laoghaire, Co. Dublin",1.0,,1600,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-6-windsor-terrace-dun-laoghaire-co-dublin/6234099,Haven Lettings Team,False,False,19,
6234113,"20 Elgin Road, Ballsbridge, Ballsbridge, Dublin 4",1.0,1.0,2150,SI_666,Rent,http://www.daft.ie/for-rent/apartment-20-elgin-road-ballsbridge-ballsbridge-dublin-4/6234113,Haven Lettings Team,False,False,8,4.0
6234836,"Ranelagh Avenue, Ranelagh, Dublin 6",1.0,,1622,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-ranelagh-avenue-ranelagh-dublin-6/6234836,Lettings Department,False,False,3,6.0
6201050,"Kilmacud Avenue, Kilmacud, Co. Dublin",1.0,2.0,1500,SI_666,Rent,http://www.daft.ie/for-rent/apartment-kilmacud-avenue-kilmacud-co-dublin/6201050,Killian Mc Cuddihy,False,False,5,
6230021,"4 Airpark Close, Rathfarnham, Dublin 16",3.0,3.0,3000,B3,Rent,http://www.daft.ie/for-rent/house-4-airpark-close-rathfarnham-dublin-16/6230021,Barry McCormack,False,False,13,16.0
6232359,"82 Shrewsbury, Ballsbridge, Dublin 4",2.0,1.0,2900,C1,Rent,http://www.daft.ie/for-rent/apartment-82-shrewsbury-ballsbridge-dublin-4/6232359,Edwin Dempsey,False,False,12,4.0
6167706,"Carrickmines ,Dublin 18, Carrickmines, Dublin 18",1.0,1.0,1800,SI_666,Rent,http://www.daft.ie/for-rent/house-carrickmines-dublin-18-carrickmines-dublin-18/6167706,Maura Langan,False,False,2,18.0
6228411,"Apartment 3, 30 Waterloo Road, Ballsbridge, Dublin 4",1.0,1.0,1962,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-3-30-waterloo-road-ballsbridge-dublin-4/6228411,Grayling Lettings Team,False,False,5,4.0
6161130,"Apartment 7, Lock Gate 1, Gordon Place, Dublin 2",2.0,2.0,3750,A2,Rent,http://www.daft.ie/for-rent/apartment-apartment-7-lock-gate-1-gordon-place-dublin-2/6161130,Finchley Estates,True,False,24,2.0
6227008,"Apartment 8, Lock Gate 2, Dublin 2",2.0,2.0,3638,A2,Rent,http://www.daft.ie/for-rent/apartment-apartment-8-lock-gate-2-dublin-2/6227008,Finchley Estates,False,False,17,2.0
6228007,"Apartment 26, Ridgeford, Sandyford Road, Dundrum, Dublin 16",2.0,2.0,2400,C2,Rent,http://www.daft.ie/for-rent/apartment-apartment-26-ridgeford-sandyford-road-dundrum-dublin-16/6228007,Clare Connolly,False,False,14,16.0
6214372,"Apartment 38, Heather Court, Stepaside, Dublin 18",2.0,2.0,2520,C3,Rent,http://www.daft.ie/for-rent/apartment-apartment-38-heather-court-stepaside-dublin-18/6214372,Clare Connolly Estate Agent,False,False,19,18.0
5789073,"Ardbrugh Road, Dalkey, Co. Dublin",5.0,5.0,25714,A2,Rent,http://www.daft.ie/for-rent/house-ardbrugh-road-dalkey-co-dublin/5789073,Clare Connolly,False,False,9,
6233588," Kimmage Road Lower, Kimmage, Dublin 6W",1.0,,1530,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment--kimmage-road-lower-kimmage-dublin-6w/6233588,Lettings Department,False,False,4,6.0
6210167,"Apartment 51, Block 2, Harcourt Green, Dublin 2",2.0,2.0,2600,B2,Rent,http://www.daft.ie/for-rent/apartment-apartment-51-block-2-harcourt-green-portobello-dublin-8/6210167,Naas Office,False,False,16,2.0
6222303,"Torcaill, Portmarnock, Portmarnock, Co. Dublin",4.0,3.0,2822,C3,Rent,http://www.daft.ie/for-rent/house-torcaill-portmarnock-portmarnock-co-dublin/6222303,Naas Office,False,False,28,
6233772,"Apartment 31 , The Weavers, Dublin 8",2.0,1.0,2487,C3,Rent,http://www.daft.ie/for-rent/apartment-apartment-31-the-weavers-dublin-8/6233772,Naas Office,False,False,9,8.0
6234813,"Frederick Street North, Dublin 1",1.0,1.0,1787,SI_666,Rent,http://www.daft.ie/for-rent/apartment-frederick-street-north-dublin-1/6234813,Lettings Department,False,False,6,1.0
6234822," Rathmines Road Lower, Dublin 6, Rathmines, Dublin 6",1.0,,1600,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment--rathmines-road-lower-dublin-6-rathmines-dublin-6/6234822,Lettings Department,False,False,5,6.0
6234774,"Apartment 1, 50 Castle Avenue, Clontarf, Dublin 3",2.0,1.0,2400,A3,Rent,http://www.daft.ie/for-rent/apartment-apartment-1-50-castle-avenue-clontarf-dublin-3/6234774,Grayling Lettings Team,False,False,19,3.0
6234798,"Apartment 3, 50 Castle Avenue, Clontarf, Dublin 3",1.0,1.0,2250,A3,Rent,http://www.daft.ie/for-rent/apartment-apartment-3-50-castle-avenue-clontarf-dublin-3/6234798,Grayling Lettings Team,False,False,13,3.0
6224564,"Premium Student Accommodation  - Opening August 30th, Dublin City Centre",1.0,,1990,A3,Rent,http://www.daft.ie/for-rent/studio-apartment-premium-student-accommodation-opening-august-30th-dublin-city-centre/6224564,Liberties House Team,False,False,15,
6234786,"Shonvalley, The Grange, NewcastleRoad, Lucan, Co. Dublin",1.0,,761,G,Rent,http://www.daft.ie/for-rent/studio-apartment-shonvalley-the-grange-newcastleroad-lucan-co-dublin/6234786,Lettings Inquiry,False,False,6,
6234781,"24 Belville Court, Johnstown Road, Dun Laoghaire, Co. Dublin",2.0,2.0,2495,B2,Rent,http://www.daft.ie/for-rent/apartment-24-belville-court-johnstown-road-dun-laoghaire-co-dublin/6234781,Edwin Dempsey,False,False,9,
6234806,"70 Coldcut Park, Clondalkin, Dublin 22",1.0,1.0,1680,C3,Rent,http://www.daft.ie/for-rent/apartment-6-coldcut-park-clondalkin-clondalkin-dublin-22/6234806,Ires Tallaght Lettings,False,False,10,22.0
6121585,"Apartment 3 , 50/51 Patrick Street, Dun Laoghaire, Dun Laoghaire, Co. Dublin",1.0,1.0,2200,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-3-50-51-patrick-street-dun-laoghaire-dun-laoghaire-co-dublin/6121585,Property Manager ,False,False,16,
6206834,"Castle Way, Christchurch, Dublin 8",2.0,2.0,3200,B1,Rent,http://www.daft.ie/for-rent/apartment-castle-way-christchurch-dublin-8/6206834,Rob Noble,False,False,18,8.0
6114562,"Flat 9, 14 Grosvenor Road, Rathgar, Dublin 6",1.0,1.0,1100,SI_666,Rent,http://www.daft.ie/for-rent/flat-flat-3-14-grosvenor-road-rathgar-dublin-6/6114562,Lettings Department,False,False,9,6.0
6205334,"16 Loreto Crescent, Rathfarnham, Dublin 14",2.0,1.0,2400,D2,Rent,http://www.daft.ie/for-rent/house-16-loreto-crescent-rathfarnham-dublin-14/6205334,Lettings Department,False,False,8,14.0
6229200,"Apartment 16, Heather Court, Stepaside, Dublin 18",3.0,2.0,3000,C1,Rent,http://www.daft.ie/for-rent/apartment-apartment-16-heather-court-stepaside-dublin-18/6229200,Lettings Department,False,False,11,18.0
6187738,"Mount Andrew, Lucan,Co. Dublin, Dublin 20",2.0,1.0,1600,C3,Rent,http://www.daft.ie/for-rent/house-mount-andrew-lucan-co-dublin-dublin-20/6187738,Patricia Gallagher,False,False,0,20.0
6219549,"Embassy Court,Prince Of Wales Terrace,Dublin 4, Sandymount, Dublin 4",2.0,3.0,4500,A3,Rent,http://www.daft.ie/for-rent/apartment-embassy-court-prince-of-wales-terrace-dublin-4-sandymount-dublin-4/6219549,Alan Ferris,False,False,2,4.0
6174948,"San Quirico, 8 The Coppins, Brighton Road, Dublin , Foxrock, Dublin 18",4.0,4.0,8000,B3,Rent,http://www.daft.ie/for-rent/house-san-quirico-8-the-coppins-brighton-road-dublin-foxrock-dublin-18/6174948,Alan Ferris,False,False,16,18.0
6214694,"Apartment 2, 13 Kenilworth Road, Rathgar, Dublin 6",1.0,,1252,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-apartment-2-13-kenilworth-road-rathgar-dublin-6/6214694,Grayling Lettings Team,False,False,7,6.0
6197637,"Apartment 2, 54 Mountjoy Street, Dublin 7, Phibsborough, Dublin 7",1.0,1.0,2100,C1,Rent,http://www.daft.ie/for-rent/apartment-apartment-2-54-mountjoy-street-dublin-7-phibsborough-dublin-7/6197637,Grayling Lettings Team,False,False,24,7.0
6214587,"Apartment 3, 44 Cabra Park, Phibsborough, Dublin 7",1.0,,1663,B1,Rent,http://www.daft.ie/for-rent/studio-apartment-apartment-3-44-cabra-park-phibsborough-dublin-7/6214587,Grayling Lettings Team,False,False,11,7.0
6214650,"Apartment 13, 68 Rathmines Road Upper, Rathmines, Dublin 6",1.0,1.0,1683,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-13-68-rathmines-road-upper-rathmines-dublin-6/6214650,Grayling Lettings Team,False,False,16,6.0
6216132,"Apartment 10, 25 Howth Road, Fairview, Dublin 3",1.0,,1521,B1,Rent,http://www.daft.ie/for-rent/studio-apartment-apartment-10-25-howth-road-fairview-dublin-3/6216132,Grayling Lettings Team,False,False,1,3.0
6187151,"Apartment 2, 55 Mountjoy Street, Dublin 7, Phibsborough, Dublin 7",1.0,,1800,SI_666,Rent,http://www.daft.ie/for-rent/flat-55-mountjoy-street-dublin-7-phibsborough-dublin-7/6187151,Grayling Lettings Team,False,False,5,7.0
6107308,"Apartment 4, 27 North Circular Road, North Circular Road, Dublin 7",3.0,1.0,2999,A3,Rent,http://www.daft.ie/for-rent/apartment-apartment-4-27-north-circular-road-north-circular-road-dublin-7/6107308,Grayling Lettings Team,False,False,9,7.0
6189137,"Flat 1 , 55 Richmond Street South, Portobello, Dublin 8",1.0,,1510,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-flat-1-55-richmond-street-south-portobello-dublin-8/6189137,Grayling Lettings Team,False,False,6,8.0
5613150,"Rathmines House, *** ALL BILLS INCLUDED ***, Rathmines, Dublin 6",1.0,,2025,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-113-rathmines-house-143-149-rathmines-road-lower-rathmines-dublin-6/5613150,Rathmines House Team,False,False,14,6.0
5613165,"Rathmines House, *** ALL BILLS INCLUDED ***, Dublin 6",1.0,,2125,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-218-rathmines-house-143-149-rathmines-road-lower-rathmines-dublin-6/5613165,Rathmines House Team,False,False,14,6.0
5592243,"Rathmines House, *** ALL BILLS INCLUDED ***, Dublin 6",1.0,,1900,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-rathmines-house-143-149-rathmines-road-lower-rathmines-dublin-6/5592243,Rathmines House Team,False,False,13,6.0
6234081,"Apartment 13, 44 Rathmines Road Lower, Rathmines, Dublin 6",1.0,1.0,2100,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-13-44-rathmines-road-lower-rathmines-dublin-6/6234081,Grayling Lettings Team,False,False,13,6.0
6233266,"Apartment 1, 416 Harold's Cross Road, Harold's Cross, Dublin 6W",1.0,,1525,C3,Rent,http://www.daft.ie/for-rent/studio-apartment-apartment-1-416-harolds-cross-road-harolds-cross-dublin-6w/6233266,Grayling Lettings Team,False,False,9,6.0
6233598,"Apartment 4 , 63 Beechwood Avenue Lower, Ranelagh, Dublin 6",1.0,,1414,C2,Rent,http://www.daft.ie/for-rent/studio-apartment-apartment-4-63-beechwood-avenue-lower-ranelagh-dublin-6/6233598,Grayling Lettings Team,False,False,6,6.0
6223233,"North Circular Road, North Circular Road, Dublin 7",1.0,,1300,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-north-circular-road-north-circular-road-dublin-7/6223233,Lettings Office,False,False,3,7.0
6233421,"Whitworth Road, Drumcondra, Dublin 9",1.0,1.0,1987,E1,Rent,http://www.daft.ie/for-rent/apartment-whitworth-road-drumcondra-dublin-9/6233421,Lettings Office,False,False,6,9.0
6234756,"8 Oak House, Carrickmines Green, Carrickmines, Dublin 18",1.0,1.0,1586,C1,Rent,http://www.daft.ie/for-rent/apartment-8-oak-house-carrickmines-green-carrickmines-dublin-18/6234756,Lettings Team,False,False,5,18.0
6144691,"Apartment 36, The Barrington, Lansdowne Place, Dub, Ballsbridge, Dublin 4",2.0,1.0,5500,A2,Rent,http://www.daft.ie/for-rent/apartment-apartment-36-the-barrington-lansdowne-place-dub-ballsbridge-dublin-4/6144691,Paul McGreevy,False,False,7,4.0
6196791,"East Road,Dublin 3, East Wall, Dublin 3",1.0,1.0,1750,D2,Rent,http://www.daft.ie/for-rent/apartment-east-road-dublin-3-east-wall-dublin-3/6196791,Paul McGreevy,False,False,6,3.0
6222373,"North Circular Road, Stoneybatter, Dublin 7",1.0,1.0,1900,SI_666,Rent,http://www.daft.ie/for-rent/apartment-north-circular-road-stoneybatter-dublin-7/6222373,Jason,False,False,7,7.0
6196891,"Rathbeale Road, Swords, Co. Dublin",1.0,1.0,1300,SI_666,Rent,http://www.daft.ie/for-rent/flat-rathbeale-road-swords-co-dublin/6196891,Owner,False,False,12,
6197228,"136 The Sweepstakes, Ballsbridge, Dublin 4",2.0,2.0,2500,C1,Rent,http://www.daft.ie/for-rent/apartment-136-the-sweepstakes-ballsbridge-dublin-4/6197228,Hogan Estates,False,False,0,4.0
6233205,"Apartment 2, Park Court, Castleknock, Dublin 15",2.0,1.0,2350,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-2-park-court-castleknock-dublin-15/6233205,Arkcon,False,False,13,15.0
6224701,"Harold's Cross Road, Dublin 6W",1.0,1.0,1847,SI_666,Rent,http://www.daft.ie/for-rent/apartment-harolds-cross-road-dublin-6w/6224701,Lettings Department,False,False,7,6.0
6223224," North Circular Road, Dublin 1, North Circular Road, Dublin 1",1.0,,1620,C2,Rent,http://www.daft.ie/for-rent/studio-apartment--north-circular-road-dublin-1-north-circular-road-dublin-1/6223224,Lettings Department,False,False,3,1.0
6216082," Marion Villas, Cork Street, Dublin 8",2.0,2.0,2077,SI_666,Rent,http://www.daft.ie/for-rent/house--marion-villas-cork-street-dublin-8/6216082,Lettings Department,False,False,13,8.0
6229324,"Wexford Street, Dublin 2",1.0,1.0,2032,B3,Rent,http://www.daft.ie/for-rent/apartment-wexford-street-dublin-2/6229324,Lettings Department,False,False,7,2.0
6233103,"Summerhill Parade, Ballybough, Dublin 3",1.0,1.0,1800,SI_666,Rent,http://www.daft.ie/for-rent/apartment-summerhill-parade-ballybough-dublin-3/6233103,Lettings Department,False,False,1,3.0
6224894,"Apt 25 Steeven's Gate, Block 1, James's Street, D08 N271, Dublin 8",2.0,1.0,2495,C3,Rent,http://www.daft.ie/for-rent/apartment-apt-15-steevens-gate-apartments-d08hp59-dublin-8/6224894,Molly,False,False,16,8.0
